a,b,c,d,e,f
-1.6547086341658703,54.9701183192132,7.16112323755264,93.8,5.5,2609.0
-1.6992720722377301,54.4576345663475,7.12359562319042,94.0,6.0,2680.0
-1.6272977411150602,54.537006839659604,6.99609280048267,89.2,6.0,2558.0
-1.6368020920482,54.591697865237705,7.00855089600873,95.0,5.9,2564.0
-1.58452960665203,54.5943407226598,7.0457487416276505,93.6,5.9,2545.0
-1.92409961480171,54.40505854035979,6.891019650157759,79.5,6.1,2737.0
-1.7054567528990001,55.3586797795313,6.907924378744889,78.3,5.1,2799.0
-1.8407286260126998,54.5845887470039,6.976994051646731,78.6,5.9,2824.0
-1.4110851479056798,54.1873481657837,6.966679135905331,96.7,6.3,2647.0
-1.6126541764877502,54.8429222353589,6.92623857806504,89.2,5.7,2673.0
-1.55086813319033,54.5602231368818,7.014185399831099,94.9,5.9,2670.0
-1.63201138680554,54.6221832605048,6.96666609715574,94.8,5.9,2618.0
-1.8196607925644601,54.4132132882145,6.967211435921481,88.2,6.1,2666.0
-1.90492841697355,54.492636648200104,6.8850266406785,86.7,6.0,2565.0
-1.8366012159996998,54.4987916794203,6.926171564775809,88.2,6.0,2581.0
-1.72969858196325,54.5901254358334,7.0847159068175,87.9,5.9,2559.0
-1.63487571315456,54.794161676869,7.09019790396841,93.9,5.7,2550.0
-1.76305618361553,54.60967784565929,6.83536806651342,80.0,5.9,2676.0
-1.69545361026449,54.4464212062099,6.7945463222848295,97.7,6.1,2726.0
-1.6385311671979401,54.547044851466,6.90759057186239,79.7,6.0,2834.0
-1.8909021312737302,53.627902553320205,6.706282574219201,86.7,6.9,1912.0
-1.37778589868775,54.654808439350504,7.059149766480969,97.6,5.8,2752.0
-1.5119505744107198,54.457233541726104,6.9722750772527,89.4,6.0,2579.0
-1.4423876815413998,54.5626798177151,6.9272027286053,88.6,5.9,2498.0
-1.72792383861368,54.45793196963879,6.852723728243281,88.5,6.0,2700.0
-1.6717050497605601,55.7455040716819,6.83799529981325,80.9,4.8,2920.0
-1.76929619908999,54.7391354140483,6.861562596895781,79.5,5.8,2935.0
-1.7642112936688,54.79148120327121,6.94050088771512,79.3,5.7,2949.0
-1.7159794291437098,54.7215070111417,7.04150132004566,85.8,5.8,2654.0
-1.6865253299671,54.4095846445278,7.002611583373951,94.1,6.1,2507.0
-1.69721413195319,54.5403988604317,7.039865512923879,93.6,6.0,2679.0
-1.6926249154923303,54.687743160968296,6.923034037818179,89.1,5.8,2528.0
-1.77160972957177,54.5526086351255,6.882988679400199,80.4,5.9,2885.0
-1.6070084749866,54.150661647433395,6.9642042842708705,95.9,6.3,2664.0
-1.43121632659367,53.973249145592206,6.86723991919063,95.1,6.5,2543.0
-1.53834517123354,54.6571656207012,6.9725345624827995,95.7,5.8,2540.0
-1.63517637490722,54.6689287085989,6.9745268143480805,95.6,5.8,2499.0
-1.6564416674617402,54.26455506713489,6.787768865824719,96.1,6.2,2552.0
-1.5840378734961,54.480370190288,6.96919831199051,88.5,6.0,2606.0
-1.78686093717334,54.6192848683274,6.90706739325644,87.3,5.9,2479.0
-1.77776626726887,54.1521056131079,6.89462345235336,94.3,6.3,2544.0
-1.9752757720899201,54.4847054948735,6.773571902825671,86.7,6.0,2154.0
-1.7458782421781103,54.3120144835603,6.95966035185572,87.4,6.2,2530.0
-1.63240788654704,54.6734651667146,6.86910824515441,88.7,5.8,2732.0
-1.48519606234449,54.206695155971005,6.95469398868165,94.5,6.3,2509.0
-1.55759115839811,54.6480427039808,7.011549115995481,87.6,5.9,2559.0
-1.7469395449234297,54.553910533830795,6.9764216617174695,87.8,5.9,2574.0
-1.6035713446220299,54.8214625639291,7.12002757641688,92.9,5.7,2599.0
-1.6339031068374699,55.220394358638494,6.907772411517861,79.9,5.3,2809.0
-1.59179532652049,54.5995881805461,6.892373106310309,82.5,5.9,2822.0
-1.4630497884929499,54.5993187306664,7.0070349751256,88.2,5.9,2531.0
-1.5392292537793002,54.260092993422205,7.00135894650576,88.5,6.2,2423.0
-1.3820188265847297,54.58061646736321,6.98094680113321,87.8,5.9,2597.0
-1.34619799870485,54.5270815140729,7.023600384195159,95.3,6.0,2631.0
-1.5951523807325199,54.5096049599671,7.01909763382775,87.9,6.0,2670.0
-1.7856291267288797,54.5941527227059,6.855456083351671,88.6,5.9,2611.0
-1.51828882635295,54.1960808415701,6.9927452011175895,95.5,6.3,2513.0
-1.60186580449429,54.5297713076377,7.092642453977691,94.4,6.0,2573.0
-1.68562422706139,54.354547708301105,7.0514155705862995,94.5,6.1,2559.0
-1.6131313185441398,54.5340557910921,6.982224675153611,94.4,6.0,2541.0
-2.0142900921611,54.621718502667505,6.774344948181191,85.6,5.9,2126.0
-2.0211416328129,54.3551120948094,6.84675942078977,87.0,6.1,1992.0
-1.62506274850959,54.57612966921471,7.12740950501363,86.8,5.9,2559.0
-1.70083047962859,54.710492326085394,7.09022209404634,88.6,5.8,2755.0
-1.5163813309115801,54.5045169984071,7.06142434370561,87.7,6.0,2641.0
-1.7716216746333102,54.758315107944604,6.98778221427724,80.1,5.7,2781.0
-1.49276119995099,54.4996629163321,7.131200882920179,94.4,6.0,2616.0
-1.6118253595873702,54.5569402589429,7.13109744229913,95.2,5.9,2524.0
-1.41839818091831,54.476931769359204,7.069971851970731,92.8,6.0,2434.0
-1.55637122076729,54.5931758576502,7.08684918844792,94.0,5.9,2469.0
-1.78067791419476,55.0349509377799,6.9821361087120195,78.5,5.5,2795.0
-1.4745351151581298,54.6560787642651,7.09378498198391,86.7,5.8,2551.0
-1.54333293818376,54.260711675233495,7.20996153392233,92.8,6.2,2549.0
-1.7256471402708102,55.019739904222405,6.98126357123111,79.2,5.5,2859.0
-1.6096396888087299,54.41744092233979,7.168930008460981,92.3,6.1,2473.0
-1.5964461433316397,54.7238188860177,7.02903507330951,86.9,5.8,2587.0
-1.63932426386736,54.7896456091566,6.91868221114118,80.6,5.7,2704.0
-1.68049939973246,54.781374773008096,7.01927589338716,79.1,5.7,2664.0
-1.4468960411336003,54.59411430100229,7.165539902700191,94.5,5.9,2445.0
-1.68541240298402,54.6432605914342,7.02495590624723,87.5,5.9,2517.0
-1.58679159630876,54.9074259351616,7.12081466380121,87.0,5.6,2563.0
-1.56041873907491,54.39932144421061,7.11077466846904,93.3,6.1,2517.0
-1.4622523873046398,54.5529003937625,7.163659835699931,93.7,5.9,2506.0
-1.68906047737879,54.8764739687004,6.999279780422749,78.4,5.6,2672.0
-1.52379741786053,54.4111341111821,6.98648609627738,95.5,6.1,2586.0
-1.53789929770947,54.3826686232879,7.00262439447089,94.8,6.1,2606.0
-1.63541240485235,54.4100414277527,7.149594691190011,94.6,6.1,2628.0
-1.7274041164536398,54.67422167928921,7.04302679215394,86.6,5.8,2570.0
-1.63546969087186,54.6428232648928,7.12563841099125,94.8,5.9,2654.0
-1.56172921076336,54.557069702260705,7.091935361102589,94.2,5.9,2561.0
-1.6974167906250601,54.5836627671134,7.05695048308241,86.4,5.9,2625.0
-1.6929077743627199,54.5724337460668,7.05868952160184,79.5,5.9,2844.0
-1.5099825325129599,54.329396215923396,7.13841115414676,94.8,6.2,2638.0
-1.7780927471547698,55.1866545500034,7.034299247572711,78.3,5.3,2775.0
-1.5713663100845803,54.712011166033705,7.12457328273045,95.1,5.8,2621.0
-1.7029272949605199,54.6167605726832,7.05798454800088,95.0,5.9,2658.0
-1.8229010296735901,54.91158124566179,6.9995813517919006,78.1,5.6,2701.0
-1.5792107967465001,54.5325027529638,7.0898382818880705,94.2,6.0,2527.0
-1.64038609916808,54.715169760010994,7.024592195087969,88.3,5.8,2627.0
-1.59683345351429,54.9068475406701,7.081616694474361,87.4,5.6,2376.0
-1.60681224707878,54.4142610191481,7.083118918429941,95.7,6.1,2544.0
-1.74700223077539,54.9819781082541,7.0056591925468,86.5,5.5,2591.0
-1.5955573344332599,54.799681130395,7.09940899216942,94.7,5.7,2648.0
-1.49415209482069,54.4986236037287,7.199767599705971,93.1,6.0,2460.0
-1.3609311410860199,54.3293135910085,6.76879481952996,96.9,6.2,2805.0
-1.46082507704276,54.350697488308896,6.752805062023151,97.2,6.1,2674.0
-1.43738176464449,54.476868287023,6.70327098124581,89.8,6.0,2698.0
-1.37050664181726,54.227993485047705,6.817042317258401,96.3,6.3,2731.0
-1.31573449557072,54.403064923257105,6.796416124533219,97.2,6.1,2695.0
-1.6229890342621898,54.214785254362404,6.63352035597438,95.4,6.3,2695.0
-1.57243619496873,54.1434509724942,6.71618209122421,96.3,6.4,2726.0
-1.620682257351,54.6328944528471,6.799037981697509,89.4,5.9,2735.0
-1.8346862486087798,54.7055349117792,6.662742821083981,80.1,5.8,2799.0
-1.66030715591055,54.3240067924427,6.81933232227076,95.4,6.2,2699.0
-1.70513899288776,54.228223778971795,6.8163515678509405,94.6,6.3,2525.0
-1.6779110456706101,54.61574697991071,6.742614736526471,89.1,5.9,2671.0
-1.55293672856619,54.5154075005074,6.818550624401491,95.3,6.0,2622.0
-1.6658261606156102,54.398243345032704,6.71406638556047,95.2,6.1,2660.0
-1.7603059085073602,54.85433347415629,6.685509196204669,80.0,5.6,2897.0
-1.8147115030223602,54.3730491135476,6.64181147086929,88.7,6.1,2555.0
-1.56984585752139,54.4962583263733,6.830972230150991,94.5,6.0,2604.0
-1.6413846927333702,54.50634146770639,6.8061898234958695,94.8,6.0,2535.0
-1.5383711028732,54.1496359888921,6.812754408598981,94.4,6.4,2603.0
-1.67393155324966,54.0718151117196,6.789616080376621,93.6,6.4,2667.0
-1.5839951852807799,54.8684897225609,6.77841508662647,96.0,5.6,2611.0
-1.6484296692412401,54.7384892132961,6.743397364329621,95.9,5.8,2639.0
-1.6633719852562698,54.7590741978656,6.7954098620401595,95.8,5.7,2659.0
-1.73530268954666,54.5976118883111,6.8333026814303395,94.6,5.9,2647.0
-1.5780845192450401,54.605837419664404,6.823464616269879,95.3,5.9,2711.0
-1.87967295469405,54.2483454263894,6.81559226623507,93.4,6.3,2699.0
-1.63965095659422,54.4491630745193,6.84053988061347,92.6,6.1,2679.0
-1.7359745955069,54.5795954894336,6.83246501954252,93.4,5.9,2570.0
-1.5616047861403701,54.6199548690378,6.81647054643891,94.9,5.9,2605.0
-1.5725264353258401,54.174718903900796,6.7158434202541395,95.4,6.3,2571.0
-1.57065165087189,54.3953727501643,6.7870075972525,95.3,6.1,2571.0
-1.71984798950041,54.535763386784296,6.82673488961887,93.6,6.0,2540.0
-1.5186273310795702,54.3228563732393,6.86668267188871,94.9,6.2,2680.0
-1.63951991488838,54.36462060499311,6.82322372929567,94.8,6.1,2583.0
-1.73379209303466,54.37571276066811,6.8283971875616105,93.4,6.1,2567.0
-1.8651984634411498,54.5043722245641,6.736900094850321,78.2,6.0,2783.0
-1.72926063957967,54.5974501151225,6.687079720247411,90.0,5.9,2680.0
-1.5952862009664899,54.504522305850294,6.81175222237907,95.9,6.0,2613.0
-1.73049627836546,54.50109374771271,6.6837411746795405,87.7,6.0,2657.0
-1.6798798665175803,54.5282133485046,6.81541295235178,95.2,6.0,2515.0
-1.4866383695687602,54.5376567510489,6.830429452379089,95.5,6.0,2639.0
-1.6014479277620801,54.6021993992665,6.811440234478741,93.6,5.9,2545.0
-1.74117933959661,54.805594707290105,6.7458873532603,79.7,5.7,2954.0
-1.70054326641819,54.6024806728228,6.76161483462546,88.1,5.9,2642.0
-1.62077950876427,54.4158185270438,6.7993300172681606,94.8,6.1,2629.0
-1.82775852200232,54.7309747411,6.83793166798476,93.5,5.8,2529.0
-1.9172423729495298,54.936180418407,6.723111665261,78.2,5.6,2885.0
-1.63029491574924,54.461720225977494,6.87450467875193,93.9,6.0,2616.0
-2.1043067648066898,54.4826374444602,6.6487048843259595,85.5,6.0,1778.0
-1.76007292427971,54.5824482978374,6.7986664642648496,94.2,5.9,2522.0
-1.59725012897768,54.5501143178714,6.889884142963459,94.5,5.9,2633.0
-1.71800080700176,54.4657218666321,6.89040049239689,94.2,6.0,2545.0
-1.63117053555208,54.77371525785,6.91751060241132,93.7,5.7,2532.0
-1.83320311977358,54.94441743407229,6.7815198942392,84.9,5.6,2550.0
-1.7507264825027702,54.4007283585783,6.7084354736222895,88.2,6.1,2664.0
-1.8355766214892801,54.77419145992349,6.8367467252320395,86.7,5.7,2683.0
-1.6608012035255,54.8535361691783,6.75664602250545,86.6,5.6,2723.0
-1.95579251287749,54.70760975073,6.73625881527627,84.6,5.8,2594.0
-1.8036466528543,54.651621214648706,6.81991549620455,93.7,5.8,2529.0
-1.87608002345099,55.5663432205947,6.66375388952181,80.0,4.9,2936.0
-1.75883949696107,55.029196857630005,6.634992726921429,81.4,5.5,2960.0
-1.7128755826387598,54.8293568795551,6.80666117120739,88.6,5.7,2658.0
-1.7477958280983898,54.6550103041749,6.766607559993741,87.1,5.8,2658.0
-1.51428030941492,54.714825241037595,6.9827671723746505,94.9,5.8,2673.0
-1.6636675985276201,54.2918310914344,6.854716884290429,94.1,6.2,2665.0
-1.7424823362933999,54.4898228726299,6.82625024029765,94.7,6.0,2594.0
-1.6624167655113997,54.528786878673,6.834247598022469,94.3,6.0,2700.0
-1.6267144134528602,54.6726761369532,6.90382684552608,94.0,5.8,2588.0
-2.0764679762029696,54.5326233156941,6.74089324798418,77.3,6.0,2826.0
-1.5499233227526599,54.29481624982449,6.87360893804179,94.1,6.2,2470.0
-1.54982551100489,54.2830904945429,6.82418103905987,94.4,6.2,2442.0
-1.74536442492547,54.850472002714994,6.73971277748065,87.0,5.6,2613.0
-1.7118663837206498,54.7732156703199,6.8486937767805,94.7,5.7,2654.0
-1.6171255428804299,54.539791604236406,6.84814476119051,94.7,6.0,2638.0
-1.71208894571404,54.7763613418892,6.77453351153574,86.6,5.7,2580.0
-1.59884358366285,54.761247546784496,6.8218097093507,94.0,5.7,2578.0
-1.5659001570253102,54.1533045198213,6.8472423298147405,93.6,6.3,2677.0
-1.59742579877505,54.148169107916004,6.85292892617108,93.8,6.4,2614.0
-1.7801589808516398,54.7672791557214,6.8198198790222095,94.4,5.7,2605.0
-1.64225527861342,54.5775220808217,6.770625731528491,88.9,5.9,2554.0
-1.5522461627637199,54.762008572492896,6.91404890841369,95.3,5.7,2550.0
-1.6458093098559,54.9009203388646,6.82412510046047,87.9,5.6,2712.0
-1.54359056415703,54.3305218088758,6.855372159669971,95.4,6.2,2613.0
-1.85874296248659,54.89722351335651,6.76402080266979,86.6,5.6,2703.0
-1.95653472672901,55.0918054334394,6.79554189192765,78.1,5.4,2838.0
-1.9607093862117901,54.375971651186504,6.62185196425352,87.9,6.1,1977.0
-1.71770885411739,54.5971828387116,6.7328646007723405,79.4,5.9,2671.0
-1.84399703581417,54.7885641036466,6.80954199348431,80.0,5.7,2766.0
-1.71006770799394,54.056144849833004,6.85240641911031,93.8,6.4,2521.0
-1.6989672819469699,54.40260080713671,6.8835251170097305,93.5,6.1,2513.0
-1.87861634796404,54.7958634747457,6.7749820703843096,87.0,5.7,2557.0
-1.7939494974918202,54.63035661629029,6.776980967375519,94.4,5.9,2544.0
-1.9168396123988798,54.799210532301,6.76135696045751,79.1,5.7,2910.0
-1.5446835828081298,54.416100005789396,6.8809161502051195,94.1,6.1,2562.0
-1.55342671965158,54.805252515184705,6.9335553101286305,93.7,5.7,2511.0
-1.6358555353357398,54.5239305695345,6.93897186111174,94.2,6.0,2546.0
-1.8126470649631,54.545625694083704,6.84988897595197,86.3,6.0,2665.0
-2.10086001093993,54.693903838935,6.727701976104269,86.2,5.8,1985.0
-2.0192306662965502,54.340609964817496,6.705443674236231,85.7,6.2,1852.0
-1.62248957601585,54.6200753951336,6.864062549448611,87.2,5.9,2588.0
-1.6646035679164601,54.34995767128161,6.812019086332519,86.8,6.2,2643.0
-1.6972930385849898,54.6034045802384,6.88474887181039,93.9,5.9,2562.0
-1.50091117721616,54.245075621778,6.97655644966915,93.8,6.3,2590.0
-1.5926023827703,54.556111761533096,6.923013672769099,94.6,5.9,2632.0
-1.66683879247324,54.37459268025129,6.96428423290031,93.4,6.1,2512.0
-1.81310145850059,54.707394592050505,6.839496280074611,86.5,5.8,2651.0
-1.66172811836654,54.150487469850205,6.92511097720372,93.6,6.3,2558.0
-1.5812867210432802,54.8614661029264,7.02168009689816,93.3,5.6,2542.0
-1.7786878179719698,54.426178933729,6.89058052013437,93.4,6.1,2556.0
-1.9533551892357799,54.8483452972182,6.9062835894951204,92.9,5.7,2507.0
-1.56983147592739,55.0433322288782,6.98701420981708,94.5,5.5,2471.0
-1.51070678388023,54.379175667851804,6.93978140560161,93.5,6.1,2411.0
-1.5219219168080402,54.5490339509341,6.9006880715486805,94.3,6.0,2520.0
-1.6240455717756102,54.597663641964395,6.9620558910815005,93.9,5.9,2585.0
-1.63957836027806,54.6186636451266,6.975684757995929,93.6,5.9,2517.0
-1.6544479578095002,54.2773402432207,6.869544023791139,87.9,6.2,2607.0
-1.76673530977728,54.7917472043894,6.82306312780075,87.2,5.7,2624.0
-1.60116485188668,54.5756476930247,6.88426968321298,94.3,5.9,2658.0
-1.6666965116446297,54.77357603027989,7.02250115776999,93.1,5.7,2587.0
-1.56823185594466,54.624321276957396,6.9852927129394695,93.6,5.9,2637.0
-1.49053193848434,54.6414145904831,6.965840209614611,95.2,5.9,2528.0
-1.61761131609902,54.4215620954456,6.92301884923892,94.5,6.1,2547.0
-1.95055187318857,54.7085667591803,6.80899975009668,85.7,5.8,1774.0
-1.4666800373937199,54.7059294217229,6.96042788037495,94.2,5.8,2523.0
-1.49146659331052,54.347057368437206,7.037763657034531,93.5,6.2,2507.0
-1.5598404967780102,54.684491762814,7.022177751803219,93.1,5.8,2547.0
-1.93117385002754,54.686035605661104,6.9323417670667995,86.7,5.8,1991.0
-1.88468080301976,54.425123874857206,6.96473446107491,85.5,6.1,1872.0
-1.57468836968248,54.627239508710396,7.06532046665435,93.2,5.9,2571.0
-1.5281392485436698,54.651681763818104,7.065273778374059,86.5,5.8,2636.0
-1.46160402392675,54.5174229148692,6.96489555147161,87.8,6.0,2577.0
-1.6671826053871999,54.652544655502396,6.98037930824555,87.5,5.8,2630.0
-1.59468532619576,55.3675904675544,7.09560140276191,81.8,5.1,2522.0
-1.39945781432399,54.2971557291739,7.137848132838481,92.8,6.2,2523.0
-1.44302580355002,54.4834343168891,7.0268785569273495,94.6,6.0,2642.0
-1.5997465194297298,54.786479216181604,6.97929657330371,85.2,5.7,2666.0
-1.62110406258318,54.6708567386123,6.959828535984629,85.7,5.8,2680.0
-1.70740920562904,54.784758880352896,6.854756366589251,81.0,5.7,2879.0
-1.59889082279201,54.64106498015579,6.96717444289262,86.8,5.9,2657.0
-1.54463906051561,54.6358769270768,7.07171302345855,94.2,5.9,2577.0
-1.42062120550426,54.538074318008206,7.153915477718309,93.3,6.0,2557.0
-1.60628953765851,54.690770874153394,6.972705186155701,87.9,5.8,2592.0
-1.64733271283546,54.441731561298,6.886978877753919,80.7,6.1,3001.0
-1.4692472624893302,54.405612817382604,6.971626075251581,95.0,6.1,2731.0
-1.71576683387018,54.722527156690596,6.94290178042997,88.0,5.8,2743.0
-1.5586683707181201,54.6792889276617,6.984832525952849,87.1,5.8,2703.0
-1.7180319475448,54.7529937889219,6.981332046721151,86.6,5.7,2716.0
-1.82763447559354,54.7316988209896,6.990136595791941,85.4,5.8,2644.0
-1.61921490687354,54.9307890215657,6.93793415409014,80.0,5.6,2770.0
-1.6260611890421497,54.6438691964281,6.92017422165729,80.9,5.9,2832.0
-1.4888266183378402,54.653992917143704,6.93469558730445,96.6,5.8,2662.0
-1.60337287142057,54.504140637213496,6.98154325973444,87.8,6.0,2631.0
-1.71789013406277,54.582791130049294,6.896099675716269,81.8,5.9,2938.0
-1.6343883493053302,54.6578883656693,6.939010497354291,80.4,5.8,2886.0
-1.52343438661939,54.7451618083618,7.08076463586164,95.0,5.8,2673.0
-1.48255771351098,54.2966894347464,6.997914606784231,88.6,6.2,2647.0
-1.5798874766402098,54.728269451190606,6.96558167488934,90.2,5.8,2724.0
-1.24407142639206,54.7945444747805,7.05448008277228,96.4,5.7,2790.0
-1.46874938427231,54.8226698576466,7.066922029075509,95.5,5.7,2751.0
-1.3098170226085502,54.28458419017961,7.141312880700379,95.8,6.2,2680.0
-1.40235682539029,54.6235975064641,7.140933934928009,94.4,5.9,2766.0
-1.58310100341099,54.0184871961342,6.974110787619151,94.3,6.5,2658.0
-1.52619043858627,54.7143911262113,7.02641976176621,93.9,5.8,2679.0
-1.7626180722599198,54.9197596259961,6.9118422576790595,78.8,5.6,2821.0
-1.42779254023278,54.4551238024086,7.02145406189062,94.0,6.0,2550.0
-1.5684420889864201,54.7331561202067,7.0840334656087505,94.5,5.8,2566.0
-1.63767472641181,55.2619336617268,6.95718273266912,79.1,5.2,2983.0
-1.92843841464485,54.2921974154929,6.873376416743571,86.1,6.2,1975.0
-1.6335432563369,54.961784683473,7.0432901140310005,78.5,5.5,2931.0
-1.6824793347401001,54.652957144706896,7.01279192898066,79.8,5.8,2947.0
-1.4270342926898798,54.2224920509286,7.16330614195772,93.4,6.3,2537.0
-1.77094372756642,54.977709737276,6.94690734757098,86.2,5.5,2705.0
-1.6325181829324498,54.476650719055606,7.13094127318658,92.3,6.0,2612.0
-1.719498798195,54.785231286327,7.10175144507725,86.9,5.7,2543.0
-1.4906794917035702,54.6931320761383,7.08286130557307,93.6,5.8,2474.0
-1.6835884104816599,54.4454219223474,6.87746828120952,80.0,6.1,2815.0
-1.5767244237011298,54.731321600577296,7.0781643671735,93.3,5.8,2605.0
-1.34977579057151,54.4770775461885,7.14199879011825,93.3,6.0,2642.0
